policy,seed,rounds,S,k,top_gap_lambda,transition_dominance,context_noise_level,transition_variant,trust_scale_mult,gate_scale_mult,gate_mode,beta_gate_concentration,trust_floor,trust_cap,support_mask_enabled,avg_reward,cum_reward,oracle_cum_reward,reward_pct_oracle,cum_regret,top1_agreement,top2_agreement,transition_l1_error,off_support_leakage,runtime_seconds,policy_label,experiment_id
local_ucb_tw,20262275,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6786.132060510448,678613.2060510449,915859.2555952653,74.09579604127912,237246.04954422044,0.46,0.68,0.2664733375485154,0.031562365911153356,0.5744226669999648,local_ucb_tw_dense,context_noise_refinement
local_ucb_tw,20262276,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5269.921706338658,526992.1706338658,880139.5335781397,59.875979947340795,353147.362944274,0.39,0.69,0.24376635544358427,0.029840418141060077,0.5741005410000071,local_ucb_tw_dense,context_noise_refinement
local_ucb_tw,20262277,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,2640.5008759701914,264050.08759701916,527535.5710954659,50.05351336758201,263485.48349844676,0.29,0.58,0.25765643834679564,0.031213210667918226,0.5746236249999583,local_ucb_tw_dense,context_noise_refinement
local_ucb_tw,20262278,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,8710.167225995443,871016.7225995442,1300550.8575554644,66.97290748296616,429534.13495592016,0.31,0.57,0.24582188952899248,0.029666476256347867,0.5774792079999997,local_ucb_tw_dense,context_noise_refinement
local_ucb_tw,20262279,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,7079.577817884972,707957.7817884972,1061398.1714923342,66.70049005201346,353440.389703837,0.4,0.6,0.25196909038679016,0.02995091411995834,0.5745011660000046,local_ucb_tw_dense,context_noise_refinement
local_ucb_tw,20262280,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,3915.0087555211353,391500.8755521135,787494.5704556451,49.71473966170849,395993.6949035316,0.25,0.48,0.2488158494997424,0.029726365883284568,0.5723275830000034,local_ucb_tw_dense,context_noise_refinement
local_ucb_tw,20262281,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5473.667819487924,547366.7819487924,764025.4311170634,71.64248199807963,216658.649168271,0.45,0.7,0.24774588896906682,0.030339002414608688,0.5736802080000416,local_ucb_tw_dense,context_noise_refinement
oracle,20261640,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,10314.17689379548,1031417.689379548,1072705.099197453,96.15109410323544,41287.40981790493,0.93,0.98,0.2496273800331253,0.029849523356656,0.0218458749999967,oracle,context_noise_refinement
oracle,20261641,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,9196.737275062718,919673.7275062718,1005642.5282406948,91.45135589235474,85968.80073442287,0.92,0.99,0.2435259660994236,0.0302701881253949,0.021945125000002,oracle,context_noise_refinement
oracle,20261642,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,15724.414340035832,1572441.4340035832,1604419.382568521,98.00688343008272,31977.948564937804,0.88,0.95,0.2461613940813712,0.0313453909381156,0.022128374999994,oracle,context_noise_refinement
oracle,20261643,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,10306.739362261107,1030673.9362261107,1056505.9724683776,97.55495596660812,25832.036242266884,0.92,0.96,0.25345989799022994,0.030557927886030598,0.021674625000002834,oracle,context_noise_refinement
oracle,20261644,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,9338.646583145273,933864.6583145272,953493.9341932819,97.94133185594282,19629.275878754677,0.94,0.99,0.24819047080657758,0.031110964443703384,0.021549084000014318,oracle,context_noise_refinement
oracle,20261645,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5066.207751584575,506620.77515845746,524189.7771380604,96.64835089392145,17569.001979602966,0.9,0.97,0.24050980603197572,0.028802182205177922,0.021510499999976673,oracle,context_noise_refinement
oracle,20261646,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,12622.721356751375,1262272.1356751376,1364211.7244175205,92.52758300505677,101939.58874238282,0.9,0.94,0.25287854937160265,0.03154336775128501,0.02156516700000566,oracle,context_noise_refinement
oracle,20261647,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,11522.946301495282,1152294.6301495282,1177637.5023534608,97.84799039150113,25342.87220393261,0.93,0.99,0.24621111734803514,0.030507121345923052,0.021540791999996145,oracle,context_noise_refinement
oracle,20261648,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,8610.753149331917,861075.3149331916,892536.4823049557,96.47508331642464,31461.16737176408,0.89,0.97,0.2508878039562424,0.030987693317935827,0.021584916999984216,oracle,context_noise_refinement
oracle,20261649,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,7217.793030142984,721779.3030142984,769890.2416555478,93.75093538816739,48110.93864124932,0.85,0.96,0.25392135840491914,0.030636840691405598,0.021557374999986223,oracle,context_noise_refinement
state_thompson,20262538,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,4766.259033504809,476625.9033504809,840527.7261884945,56.70555396331971,363901.8228380136,0.27,0.54,0.249835259354171,0.0302633718714317,0.0239644170000019,state_thompson,context_noise_refinement
state_thompson,20262539,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,7230.063525001476,723006.3525001475,999443.6323966532,72.3408833739215,276437.27989650564,0.49,0.65,0.2445012419098661,0.0300076961792368,0.0239654169999994,state_thompson,context_noise_refinement
state_thompson,20262540,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,7202.200227134858,720220.0227134859,1165453.5371118512,61.79740330946928,445233.5143983653,0.32,0.48,0.247148646570041,0.0304515467493356,0.0242742499999906,state_thompson,context_noise_refinement
state_thompson,20262541,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6209.090543339681,620909.0543339681,917258.4615882821,67.69183172852183,296349.40725431405,0.43,0.63,0.24314515217922092,0.031027981053658657,0.023785625000016353,state_thompson,context_noise_refinement
state_thompson,20262542,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6117.67640072174,611767.640072174,805721.4645095774,75.9279313037219,193953.82443740335,0.48,0.63,0.25641617351618845,0.03223426232984007,0.023782874999994874,state_thompson,context_noise_refinement
state_thompson,20262543,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,2736.428688997428,273642.8688997428,526239.8526454428,51.99964759873693,252596.98374570004,0.27,0.62,0.24502714045639698,0.030599761626865764,0.023827499999981683,state_thompson,context_noise_refinement
state_thompson,20262544,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,4003.104989840479,400310.4989840479,1123650.9558970814,35.625876245925035,723340.4569130335,0.26,0.46,0.24984751558529827,0.03131087881052218,0.023731999999995423,state_thompson,context_noise_refinement
state_thompson,20262545,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6597.66847526944,659766.847526944,907101.5892002624,72.73351247335165,247334.74167331844,0.45,0.66,0.25364602623925325,0.02999298981253332,0.02390170799998259,state_thompson,context_noise_refinement
state_thompson,20262546,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,4804.032310688414,480403.2310688415,777032.1537417163,61.82539921359887,296628.9226728748,0.33,0.57,0.26112021963576043,0.03231060024141336,0.024474250000025677,state_thompson,context_noise_refinement
state_thompson,20262547,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5545.978190102382,554597.8190102382,796830.5609249055,69.60047043960006,242232.7419146673,0.45,0.68,0.24997943011498133,0.030377527568326426,0.02440470900000946,state_thompson,context_noise_refinement
tm_tw,20261565,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5754.925761206241,575492.5761206241,1155734.625726652,49.79452577695257,580242.049606028,0.44,0.64,0.2503188017552749,0.0303393420654476,0.5895547500000049,tm_tw_dense,context_noise_refinement
tm_tw,20261566,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,4571.721085097959,457172.1085097959,848948.2352034367,53.85158830093357,391776.1266936408,0.34,0.58,0.2520032175420751,0.0295234750191954,0.5919098749999989,tm_tw_dense,context_noise_refinement
tm_tw,20261567,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6960.608797872821,696060.8797872821,1072150.2397280294,64.92195347210394,376089.35994074726,0.39,0.57,0.2522650878052122,0.0303422826974895,0.5911942499999725,tm_tw_dense,context_noise_refinement
tm_tw,20261568,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5789.568923766405,578956.8923766405,965601.5556493031,59.95815654908822,386644.66327266267,0.41,0.61,0.2481632000001837,0.029359819923300667,0.5758339170000113,tm_tw_dense,context_noise_refinement
tm_tw,20261569,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5352.301130653816,535230.1130653815,823585.7739112542,64.98778026768774,288355.6608458727,0.48,0.72,0.25877636375035273,0.030232278460167187,0.5740600419999851,tm_tw_dense,context_noise_refinement
tm_tw,20261570,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,1597.5486208176603,159754.86208176604,502154.57913024863,31.81388136666357,342399.7170484826,0.11,0.35,0.25257139240539905,0.02967820450274088,0.5823575830000323,tm_tw_dense,context_noise_refinement
tm_tw,20261571,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6990.075508480297,699007.5508480297,1242192.5116370085,56.272078949087444,543184.9607889788,0.43,0.52,0.24895733951905707,0.029974846282264257,0.5781008339999971,tm_tw_dense,context_noise_refinement
tm_tw,20261572,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,4247.281081466278,424728.1081466278,922942.5590585825,46.018910275397616,498214.45091195474,0.27,0.51,0.25145084505274534,0.029785782730504553,0.5739237500000058,tm_tw_dense,context_noise_refinement
tm_tw,20261573,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,4415.909498872704,441590.9498872704,885863.3368462144,49.848654021441966,444272.386958944,0.33,0.53,0.24715515800932908,0.03022968579209663,0.5787186250000218,tm_tw_dense,context_noise_refinement
tm_tw,20261574,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5372.73138596222,537273.138596222,775405.020948303,69.28935512168195,238131.882352081,0.43,0.72,0.2532659771025589,0.03027070737948056,0.576389416999973,tm_tw_dense,context_noise_refinement
tm_tw,20262389,100,20,2,0.0,0.45,0.1,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,7137.016385965357,713701.6385965357,1023357.6893635,69.74117124584643,309656.0507669643,0.51,0.69,0.1720440343188261,0.0218841240455986,0.5990534590000038,tm_tw_gated_offline,context_noise_refinement
tm_tw,20262390,100,20,2,0.0,0.45,0.1,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,6390.140107756385,639014.0107756385,944133.6927119656,67.68257670585936,305119.681936327,0.52,0.75,0.174762507776317,0.0217145673917373,0.5910334590000161,tm_tw_gated_offline,context_noise_refinement
tm_tw,20262391,100,20,2,0.0,0.45,0.1,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,11641.367938594634,1164136.7938594634,1468031.4837376752,79.29917081175385,303894.6898782118,0.56,0.71,0.1739614607643297,0.0219889203529513,0.5902652080000053,tm_tw_gated_offline,context_noise_refinement
tm_tw,20262392,100,20,2,0.0,0.45,0.1,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,8421.113210150637,842111.3210150637,1066232.4916770703,78.98008432387125,224121.1706620066,0.6,0.74,0.1657077626253457,0.021333741112165575,0.5751935829999866,tm_tw_gated_offline,context_noise_refinement
tm_tw,20262393,100,20,2,0.0,0.45,0.1,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,7106.372486147607,710637.2486147607,880096.5464151242,80.74537407394473,169459.2978003635,0.63,0.8,0.17136152685227513,0.022489937196353296,0.5765405000000214,tm_tw_gated_offline,context_noise_refinement
tm_tw,20262394,100,20,2,0.0,0.45,0.1,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,3260.51292684587,326051.292684587,509495.8584440878,63.99488578381996,183444.56575950078,0.45,0.68,0.17000440839180225,0.02207948843143338,0.578565957999956,tm_tw_gated_offline,context_noise_refinement
tm_tw,20262395,100,20,2,0.0,0.45,0.1,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,7017.571038055607,701757.1038055606,1337291.623976361,52.47599635141104,635534.5201708004,0.26,0.6,0.17295441263325587,0.022336082763416955,0.5838067500000079,tm_tw_gated_offline,context_noise_refinement
tm_tw,20262396,100,20,2,0.0,0.45,0.1,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,6824.16190937769,682416.190937769,1002798.1488462096,68.05120170225057,320381.9579084406,0.48,0.78,0.17413363796930814,0.022341588067720526,0.6077535000000012,tm_tw_gated_offline,context_noise_refinement
tm_tw,20262397,100,20,2,0.0,0.45,0.1,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,6147.395925129943,614739.5925129943,926313.6716753572,66.36408500817643,311574.07916236285,0.48,0.66,0.1764105717729653,0.022951731750875518,0.5929170420000105,tm_tw_gated_offline,context_noise_refinement
tm_tw,20262398,100,20,2,0.0,0.45,0.1,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,4536.346728731744,453634.6728731744,719878.8010194447,63.01542318384247,266244.1281462703,0.42,0.62,0.16888462078524363,0.021949249367047563,0.5947310420000349,tm_tw_gated_offline,context_noise_refinement
tm_tw,20263345,100,20,2,0.0,0.45,0.1,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,6366.347108607421,636634.7108607421,1030591.9687230176,61.77369222560324,393957.25786227547,0.34,0.65,0.180120183929601,0.022729865010544,0.7308807500000114,tm_tw_gated_offline_low_rank,context_noise_refinement
tm_tw,20263346,100,20,2,0.0,0.45,0.1,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,8176.109946540503,817610.9946540503,1013899.1258417168,80.64027020195799,196288.13118766632,0.59,0.81,0.1837578526349957,0.0234931747255872,0.7215701249999995,tm_tw_gated_offline_low_rank,context_noise_refinement
tm_tw,20263347,100,20,2,0.0,0.45,0.1,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,1737.0120073376572,173701.20073376573,1107363.644411736,15.686012594899744,933662.4436779702,0.05,0.41,0.1702895325592588,0.0212713238474152,0.7226444589999801,tm_tw_gated_offline_low_rank,context_noise_refinement
tm_tw,20263348,100,20,2,0.0,0.45,0.1,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,4468.90195488637,446890.19548863696,920872.3323170233,48.52900666091341,473982.13682838634,0.27,0.53,0.1764414318782062,0.021920578561565374,0.7235946669999862,tm_tw_gated_offline_low_rank,context_noise_refinement
tm_tw,20263349,100,20,2,0.0,0.45,0.1,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,3334.929267014288,333492.92670142883,793676.7089132513,42.01873671687643,460183.78221182246,0.28,0.57,0.1788378477836056,0.022068667395335154,0.7295166249999738,tm_tw_gated_offline_low_rank,context_noise_refinement
tm_tw,20263350,100,20,2,0.0,0.45,0.1,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,2988.471401700477,298847.1401700477,472166.5411722844,63.29273976679431,173319.4010022367,0.32,0.59,0.17114732232355725,0.021017324691679252,0.7271949579999841,tm_tw_gated_offline_low_rank,context_noise_refinement
tm_tw,20263351,100,20,2,0.0,0.45,0.1,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,8670.609888333236,867060.9888333236,1238588.0875253256,70.00398256418678,371527.098692002,0.48,0.63,0.1741002616909377,0.022097573893287165,0.7321977080000011,tm_tw_gated_offline_low_rank,context_noise_refinement
tm_tw,20263352,100,20,2,0.0,0.45,0.1,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,7543.71465474377,754371.4654743769,1127135.4351286509,66.9282006370666,372763.96965427394,0.4,0.59,0.17478587902953666,0.02212789929030084,0.724970666000047,tm_tw_gated_offline_low_rank,context_noise_refinement
tm_tw,20263353,100,20,2,0.0,0.45,0.1,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,5036.976982585757,503697.69825857563,880401.0973260179,57.21229787064353,376703.3990674423,0.33,0.61,0.17238627945976143,0.021895972306600477,0.723577750000004,tm_tw_gated_offline_low_rank,context_noise_refinement
tm_tw,20263354,100,20,2,0.0,0.45,0.1,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,4361.3273692122175,436132.7369212218,741569.8930862726,58.812087840583764,305437.15616505087,0.4,0.55,0.1733349244498311,0.021845235553207762,0.7046967499999823,tm_tw_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20262393,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,7268.916303525455,726891.6303525455,959284.5825568886,75.7743472135328,232392.95220434305,0.49,0.72,0.2525162067938216,0.0304696707239503,0.5952863330000042,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20262394,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,7061.631462139717,706163.1462139717,922822.579729442,76.52209229871774,216659.4335154704,0.59,0.82,0.261509417875328,0.0322373449185146,0.5930540409999878,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20262395,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,11929.397093468851,1192939.709346885,1363442.6445937762,87.49467490085067,170502.93524689088,0.54,0.7,0.2477632404333736,0.031582819740095,0.5904674999999884,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20262396,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,8046.591097744315,804659.1097744316,1005820.0633928932,80.00030413592137,201160.95361846162,0.57,0.86,0.2464442258068262,0.030716738405040828,0.5765126249999639,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20262397,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,8829.859628309989,882985.9628309989,937203.8804013026,94.21492818114581,54217.91757030366,0.62,0.91,0.2589811785661207,0.03260738936131233,0.5842141250000168,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20262398,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,4030.4303929794805,403043.03929794807,471828.74400337855,85.4214679415678,68785.70470543049,0.51,0.76,0.2518704410901221,0.03037211373980275,0.5786176249999926,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20262399,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,9327.548989780738,932754.8989780738,1271823.7464330373,73.33994994149799,339068.8474549635,0.48,0.64,0.2522470890555524,0.031084365151412226,0.5751651250000123,tm_tw_refined_dense,context_noise_refinement
